['প্রথম', 'দুই', 'দ্বিতীয়', 'চতুর্থ', 'তিনটি', 'তৃতীয়', 'তিন', 'দ্বিতীয়', 'সর্বশেষ', 'চার']
['ষোড়শ', 'লোকের', 'বাবরি', 'লক্ষাধিক', 'সময়েই', 'ঘটল', '২০', 'লক্ষ', 'দিনসন্ধ্যা', 'মসজিদকে']
['ষোড়শ', 'বাবরি', 'মসজিদকে', 'ঘটল', 'সময়েই', 'ইউজিটিটি', 'এগারো', 'লক্ষাধিক', 'রাজ্যজুড়ে', '৪৩৭']
['ষোড়শ', 'বাবরি', '৪০৯', 'লক্ষাধিক', 'লোকের', 'ইউজিটিটি', 'মসজিদকে', 'সময়েই', '৯৬৪', '৩৪৭']
['ষোড়শ', 'বাবরি', 'মসজিদকে', 'সময়েই', 'ইউজিটিটি', 'শতকীয়', '৭৬৫', 'হোটেলকে', 'রবিউস', 'মাতৃৃভাষা']
['ষোড়শ', 'বাবরি', 'মসজিদকে', 'ঘটল', 'মেয়েশিশুর', 'সময়েই', 'ইউজিটিটি', 'শতকীয়', 'উচ্ছৃঙ্খল', 'পাগলপন্থি']
['ষোড়শ', 'বাবরি', 'ঘটল', 'মসজিদকে', 'লক্ষাধিক', '৪৮১', 'ব্যাপকসংখ্যক', 'উচ্ছৃঙ্খল', 'ইউজিটিটি', '৪৩৬']
['ষোড়শ', 'মসজিদকে', 'বাবরি', 'সতেরো', 'ঘটল', 'বড়কুঠি', 'ঊনিশ', 'রাজশাহীতে', 'শতকীয়', 'ব্যবসাকেন্দ্র']
['ষোড়শ', 'বাবরি', 'ঘটল', 'আঠারো', 'মসজিদকে', 'সময়েই', 'ধূলিঝড়ে', 'ইউজিটিটি', 'শতকীয়', 'সংঘ']
['ষোড়শ', 'বাবরি', 'মসজিদকে', 'উনিশ', 'শতকের', 'ঘটল', 'ঊনিশ', 'ঊনবিংশ', 'প্রথমভাগে', 'সময়েই']
['ষোড়শ', 'বাবরি', 'মসজিদকে', 'ঘটল', 'বিশ', 'সময়েই', 'লোকের', 'শতকের', 'শতকীয়', 'ঊনিশ']
['এক', 'সেই', 'আরেক', 'একই', 'যিনি', 'উঠে', 'একজন', 'হয়ে', 'তখন', 'দেন']
['দুই', 'তিন', 'একই', 'আরেক', 'অপর', 'এক', 'দুটি', 'দেখা', 'সেই', 'পরে']
['তিন', 'একই', 'আরেক', 'চার', 'দুই', 'অপর', 'সদস্য', 'আগের', 'থাকেন', 'নির্বাচিত']
['চার', 'তিন', 'একই', 'দুই', 'আরেক', 'টানা', 'আগের', 'পাঁচ', 'আবার', '১২']
['পাঁচ', 'একই', 'তিন', 'সদস্য', 'নির্বাচিত', 'চার', 'মাসে', 'বার', 'অপর', 'থাকেন']
['ছয়', 'হয়েছিলেন', 'সপ্তদশ', 'সময়ে', 'পুনরায়', 'উক্ত', 'মাঝামাঝি', 'পূর্ববর্তী', 'ষোড়শ', 'হয়েছেন']
['সাত', 'মাসে', 'বার', 'একই', 'তিন', 'শেষের', 'সপ্তদশ', 'মাঝামাঝি', 'অপর', 'আরেক']
['আট', 'বার', 'একই', 'অপর', 'বারের', 'এসেছিল', 'এভাবে', 'সপ্তদশ', 'পূর্ববর্তী', 'তিনবার']
['নয়', 'তাই', 'শুধু', 'বরং', 'যাচ্ছে', 'আবার', 'কিন্তু', 'সেই', 'একই', 'হোক']
['দশ', 'সপ্তদশ', 'পূর্ববর্তী', 'তখনকার', 'উক্ত', 'বার', 'সময়ে', 'হয়েছিলেন', 'বারের', 'শেষের']
['সপ্তদশ', 'ষোড়শ', 'এগারো', 'ইনি', 'পঞ্চদশ', 'অষ্টদশ', 'অষ্টাদশ', 'ত্রয়োদশ', 'লোকসভায়', 'তারপরে']
['সপ্তদশ', 'বারো', 'ষোড়শ', 'দের', 'ভূঁইয়াদের', 'ইনি', 'অষ্টাদশ', 'প্রথমদিকে', 'সূর্যবংশীয়', 'মোহনলাল']
['সপ্তদশ', 'ষোড়শ', 'ত্রয়োদশ', 'অষ্টদশ', 'তেরো', 'পঞ্চদশ', 'অষ্টাদশ', 'শরত্কালে', 'ঝর্নার', 'শেষার্ধে']
['সপ্তদশ', 'ষোড়শ', 'পঞ্চদশ', 'অষ্টদশ', 'ত্রয়োদশ', 'চতুর্দশ', 'অষ্টাদশ', 'বিধায়কও', 'চৌদ্দ', 'রক্ষনশীল']
['সপ্তদশ', 'ষোড়শ', 'পঞ্চদশ', 'অষ্টদশ', 'শতাব্দিতে', 'দ্বাবিংশ', 'অষ্টাদশ', 'ত্রয়োদশ', 'চতুর্দশ', 'রক্ষনশীল']
['সপ্তদশ', 'ষোড়শ', 'পঞ্চদশ', 'অষ্টাদশ', 'চতুর্দশ', 'ত্রয়োদশ', 'অষ্টদশ', 'পাতটি', 'সুলায়মানের', 'মধ্যভাগ']
['সপ্তদশ', 'ষোড়শ', 'আঠারো', 'অষ্টাদশ', 'পঞ্চদশ', 'শেষভাগে', 'গোড়ার', 'ত্রয়োদশ', 'ঊনবিংশ', 'প্রথমদিকে']
['সপ্তদশ', 'ষোড়শ', 'অষ্টাদশ', 'ঊনবিংশ', 'উনিশ', 'বিংশ', 'শতাব্দীর', 'শতাব্দীতে', 'শতকে', 'শতকের']
['সপ্তদশ', 'ষোড়শ', 'অষ্টাদশ', 'বিংশ', 'বিশ', 'ঊনবিংশ', 'শতাব্দীর', 'পঞ্চদশ', 'উনিশ', 'শেষের']
['এক', 'সেই', 'এই', 'আরেক', 'নতুন', 'বলা', 'এমন', 'তখন', 'মূলত', 'একটি']
['দুই', 'তিন', 'আরেক', 'এক', 'দুটি', 'চার', 'অপর', 'মনে', 'তখন', 'এই']
['তিন', 'চার', 'দুই', 'আরেক', 'এক', 'অপর', 'আগের', 'পাঁচ', 'যদিও', 'পঞ্চম']
['চার', 'তিন', 'দুই', 'পাঁচ', 'আরেক', 'চতুর্থ', 'পঞ্চম', 'অবশ্য', 'আগের', 'ষষ্ঠ']
['পাঁচ', 'তিন', 'চার', 'অধিকাংশ', 'বছরে', 'অপর', 'অষ্টম', 'পঞ্চম', 'দশ', 'দুই']
['ছয়', 'দ্বিতীয়', 'অষ্টাদশ', 'তৃতীয়', 'দ্বাদশ', 'অষ্টম', 'শতাব্দীর', 'পূর্ববর্তী', 'ষষ্ঠ', 'পঞ্চম']
['সাত', 'অষ্টাদশ', 'তিন', 'চার', 'ষষ্ঠ', 'শেষের', 'পাঁচ', 'পঞ্চম', 'শতাব্দীর', 'অষ্টম']
['আট', 'দশ', 'অধিকাংশ', 'পূর্ববর্তী', 'অপর', 'তিন', 'মেক্সিকানসহ', 'বছরে', 'এভাবে', 'আটটি']
['নয়', 'তাই', 'শুধু', 'মুহূর্তে', 'অবশ্য', 'বরং', '—', 'মনে', 'এমন', 'নেই']
['দশ', 'অষ্টাদশ', 'পূর্ববর্তী', 'দ্বাদশ', 'শতাব্দীর', 'অষ্টম', '৭ম', '৮ম', 'ষষ্ঠ', 'শতাব্দীতে']
['অষ্টাদশ', '১৪শ', 'শতাব্দিতে', '১৫শ', 'ঊনবিংশ', 'দ্বাদশ', 'ষোড়শ', 'পঞ্চদশ', 'মাইটোকন্ড্রিয়া', 'চতুর্দশ']
['অষ্টাদশ', 'বারো', 'শতাব্দিতে', 'দ্বাদশ', 'শতাব্দীতে', 'ভুঁইয়াদের', 'পালবংশের', 'ঊনবিংশ', '৮ম', 'পঁচিশতম']
['অষ্টাদশ', '১৫শ', '১৪শ', 'তেরো', 'ষোড়শ', 'শতাব্দিতে', 'ত্রয়োদশ', 'উনবিংশ', 'চতুর্দশ', '১৬শ']
['অষ্টাদশ', 'ষোড়শ', 'শতাব্দিতে', '১৫শ', '১৪শ', 'চতুর্দশ', 'উনবিংশ', 'পঞ্চদশ', 'ত্রয়োদশ', 'দ্বাদশ']
['অষ্টাদশ', 'শতাব্দিতে', '১৫শ', '১৪শ', 'পঞ্চদশ', 'উনবিংশ', 'চতুর্দশ', 'সপ্তাদশ', 'অষ্টদশ', '১৭শ']
['অষ্টাদশ', '১৫শ', '১৪শ', 'শতাব্দিতে', 'ষোড়শ', 'চতুর্দশ', 'উনবিংশ', '১৭শ', 'ষোল', 'পঞ্চদশ']
['সতেরো', 'অষ্টাদশ', '১৫শ', '১৪শ', '১৭শ', 'ঊনবিংশ', '১৩শ', '১২শ', 'উনবিংশ', '১৮শ']
['অষ্টাদশ', 'ঊনবিংশ', 'শতাব্দীর', 'শতাব্দীতে', 'শতকে', 'বিংশ', '১৭শ', 'শতকের', 'ষোড়শ', 'উনবিংশ']
['অষ্টাদশ', 'শতাব্দীর', 'ঊনবিংশ', 'বিংশ', '১৭শ', 'শতাব্দীতে', '১৫শ', 'ষোড়শ', 'উনবিংশ', '১৬শ']
['এক', 'আরেক', 'তিন', 'ওই', 'দুই', 'সেই', 'আগে', 'এমন', 'সম্প্রতি', 'তবে']
['দুই', 'তিন', 'চার', 'আরেক', 'তবে', 'পক্ষের', 'দুটি', 'উভয়', 'অপর', 'পাঁচ']
['তিন', 'চার', 'দুই', 'পাঁচ', 'আরেক', 'আগের', 'ছয়', 'পরপর', 'টানা', 'আগে']
['চার', 'তিন', 'পাঁচ', 'ছয়', 'দুই', 'পরপর', 'টানা', 'বাকি', 'অন্তত', 'আগের']
['পাঁচ', 'তিন', 'চার', 'সাত', 'ছয়', 'আট', 'চারজন', 'দুই', 'অন্তত', 'সপ্তাহের']
['ছয়', 'কেবলমাত্র', 'পূর্বেই', 'দুইবার', 'দশ', 'পরপর', 'চারদিন', 'থাকায়', 'পূর্ববর্তী', 'কয়েকদিন']
['সাত', 'তিন', 'পাঁচ', 'চার', 'সপ্তাহের', 'ছয়', 'ছয়', 'সপ্তাহ', 'দিনের', 'মাস']
['আট', 'মেক্সিকানসহ', 'তিন', 'আটটি', 'পাঁচ', 'চার', 'পরপর', 'পরেও', 'সপ্তাহের', '•']
['নয়', 'শুধু', 'সময়ই', 'মুহূর্তে', 'ভাবছেনই', 'কোনোভাবেই', 'বলেও', 'বরং', 'জন্যই', 'এরপরও']
['দশ', 'ফ্রিল্যান্সিংয়ে', 'চল্লিশ', 'পূর্ববর্তী', 'স্থানেই', 'মেক্সিকানসহ', '১২তম', '১৬তম', 'মেসিডোনিয়ার', 'ছয়']
['এগারো', 'নবরাত্রির', 'অর্থ্যাৎ', 'ধাঁপে', 'পনের', 'মূহুর্তে', 'প্রত্যাদেশ', 'বিশ্বযুদ্ধর', 'খেয়ালে', 'অনুমোদনের']
['বারো', 'পালবংশীয়', 'ধাঁপে', 'বরফাচ্ছাদিত', 'ভিক্ষুগণ', 'শ্রাবস্তীর', '২২জন', 'কর্তার', 'বত্রিশতম', 'শতাব্দীব্যাপী']
['তেরো', 'নিদিষ্ট', 'সোনারগাঁওয়ে', 'মাল্টায়', 'স্কন্ধ', 'আসাল', 'গর্ভকালের', 'ক্যাশের', 'উনবিংশ', 'বরফাচ্ছাদিত']
['চৌদ্দ', 'উনবিংশ', 'ট্রলারডুবিতে', 'কিছুসময়', 'পালবংশীয়', 'শতকেও', 'নিদিষ্ট', 'পরবর্তীকাল', 'অষ্টদশ', 'ক্রসফায়ারের']
['পনেরো', 'পনের', 'চল্লিশ', 'জীবনকালের', 'বছরগুলো', 'পরবর্তীকাল', 'উনবিংশ', 'রিগান', 'অর্থ্যাৎ', 'পর্বতারোহণের']
['ষোল', 'উনবিংশ', 'লিয়াও', 'শতকেও', 'মাল্টায়', '৩১তম', 'এপিকুরোস', 'নিদিষ্ট', 'বত্রিশতম', 'স্কন্ধ']
['সতেরো', 'উনবিংশ', 'বড়কুঠি', '১৪শ', 'শতকেও', '১৩শ', 'দ্বিতীয়ার্ধের', '২০শ', 'শতাব্দীতেও', '১৫শ']
['আঠারো', 'উনবিংশ', 'শতকেও', 'দ্বিতীয়ার্ধ', 'অষ্টদশ', '২০শ', '২০শতকের', 'জুলাইয়ের', 'নয়ের', '১৯শতকের']
['উনবিংশ', '২০শ', 'শতাব্দির', 'বিশ', '১৬শ', 'শতকেও', '১৭শ', '১৪শ', 'দ্বিতীয়ার্ধের', 'দ্বিতীয়ার্ধ']
['এক', 'সেই', 'বলা', 'এমন', 'মূলত', 'এই', 'একটি', 'যা', 'পরিচিত', 'এটি']
['দুই', 'দুটি', 'তিন', 'তবে', 'মূলত', 'মাঝে', 'মনে', 'কিন্তু', 'একে', 'সেই']
['তিন', 'চার', 'দুই', 'দুটি', 'যদিও', 'মূলত', 'তবে', 'একই', 'ধরে', 'পাঁচ']
['চার', 'তিন', 'পাঁচ', 'দুই', 'দুটি', 'তিনটি', 'শেষের', 'যদিও', 'আবার', 'মূলত']
['পাঁচ', 'তিন', 'চার', 'পরবর্তী', 'সাত', 'মূলত', 'যদিও', 'শেষের', 'গুরুত্বপূর্ণ', 'একই']
['ছয়', '১৯৫০', 'বিংশ', 'পরবর্তীকালে', 'সময়ে', 'শেষের', 'দ্বিতীয়', 'শতাব্দীর', 'কয়েকটি', 'পরবর্তী']
['সাত', 'শেষের', 'পরবর্তী', 'বিংশ', 'পাঁচ', 'মাঝামাঝি', 'তিন', 'মধ্যেই', 'ধরে', 'দশকের']
['আট', 'এভাবে', 'মধ্যেই', 'অধিকাংশ', 'যদিও', 'শেষের', 'পাঁচ', 'পরবর্তী', 'তিন', 'বিংশ']
['নয়', 'শুধু', 'এটা', 'বরং', 'তাই', 'কারণ', 'গুরুত্বপূর্ণ', 'এমন', 'তবে', '—']
['বিংশ', 'দশ', 'শতাব্দীর', 'শেষের', 'সময়ের', 'সময়ে', 'পূর্ববর্তী', 'পরবর্তী', 'গণ্য', 'সমসাময়িক']
['বিংশ', 'এগারো', 'ঊনবিংশ', 'অষ্টাদশ', 'প্রথমদিকে', 'ভারতবর্ষের', '১৮৪০', 'তথাপি', 'বক্ররেখাটি', 'শেষভাগে']
['বিংশ', 'প্রথমদিকে', 'বারো', 'ঊনবিংশ', 'অষ্টাদশ', 'সমসাময়িক', 'প্রসিদ্ধ', 'শতাব্দীর', 'তাছাড়া', 'মধ্যযুগের']
['বিংশ', 'ঊনবিংশ', 'অষ্টাদশ', 'শেষার্ধে', 'তেরো', 'সপ্তাদশ', 'প্রথমদিকে', 'শেষভাবে', 'উনবিংশ', 'ষোড়শ']
['বিংশ', 'ঊনবিংশ', 'চৌদ্দ', 'প্রথমদিকে', 'উনবিংশ', 'শেষভাগের', 'অষ্টাদশ', 'অষ্টদশ', 'সময়কার', 'শতাব্দীর']
['বিংশ', 'ঊনবিংশ', 'সপ্তাদশ', 'শতাব্দির', 'পনেরো', 'শেষভাগের', 'অষ্টদশ', 'শেষভাগে', 'সময়কালের', 'প্রারম্ভে']
['বিংশ', 'অষ্টাদশ', 'ঊনবিংশ', 'উনবিংশ', 'শতাব্দীতেও', 'অষ্টদশ', 'শতাব্দির', 'ষোল', 'ষোড়শ', 'চতুর্দশ']
['সতেরো', 'বড়কুঠি', 'বিংশ', 'ঊনবিংশ', 'শতাব্দীর', 'অষ্টাদশ', 'শতাব্দীতেও', 'শেষভাগে', '২০শ', 'উনবিংশ']
['আঠারো', 'বিংশ', 'ঊনবিংশ', 'শেষভাগে', 'অষ্টাদশ', 'প্রথমদিকে', 'শতাব্দীর', 'উনিশ', '১৯শ', '২০শ']
['বিংশ', 'ঊনবিংশ', 'শতাব্দীর', 'উনিশ', 'অষ্টাদশ', 'শতকের', '১৯শ', 'শেষভাগে', 'উনবিংশ', 'শতকে']
